N,D,patch,species,env,time,dispersal,germination,survival
15,2,1,31,0.6200942561161418,2000,0.0010985411419875584,0.4,0.4
19,3,1,17,0.6200942561161418,2000,0.0013894954943731374,0.4,0.4
21,7,1,25,0.6200942561161418,2000,0.001757510624854793,0.4,0.4
17,8,1,17,0.6200942561161418,2000,0.0022229964825261957,0.4,0.4
11,3,1,22,0.6200942561161418,2000,0.0022229964825261957,0.4,0.4
2,2,1,10,0.6200942561161418,2000,0.002811768697974231,0.4,0.4
26,3,1,22,0.6200942561161418,2000,0.002811768697974231,0.4,0.4
26,4,1,25,0.6200942561161418,2000,0.0035564803062231283,0.4,0.4
32,15,1,19,0.6200942561161418,2000,0.004498432668969444,0.4,0.4
20,7,1,19,0.6200942561161418,2000,0.005689866029018299,0.4,0.4
18,5,1,21,0.6200942561161418,2000,0.0071968567300115215,0.4,0.4
6,2,1,23,0.6200942561161418,2000,0.0071968567300115215,0.4,0.4
6,1,1,27,0.6200942561161418,2000,0.0071968567300115215,0.4,0.4
19,8,1,21,0.6200942561161418,2000,0.009102981779915217,0.4,0.4
23,7,1,19,0.6200942561161418,2000,0.011513953993264481,0.4,0.4
3,2,1,25,0.6200942561161418,2000,0.011513953993264481,0.4,0.4
21,4,1,14,0.6200942561161418,2000,0.014563484775012445,0.4,0.4
10,4,1,10,0.6200942561161418,2000,0.018420699693267165,0.4,0.4
15,7,1,22,0.6200942561161418,2000,0.018420699693267165,0.4,0.4
1,2,1,10,0.6200942561161418,2000,0.023299518105153717,0.4,0.4
16,6,1,19,0.6200942561161418,2000,0.023299518105153717,0.4,0.4
15,8,1,21,0.6200942561161418,2000,0.029470517025518096,0.4,0.4
13,1,1,10,0.6200942561161418,2000,0.037275937203149416,0.4,0.4
15,3,1,19,0.6200942561161418,2000,0.037275937203149416,0.4,0.4
23,8,1,10,0.6200942561161418,2000,0.04714866363457394,0.4,0.4
5,4,1,22,0.6200942561161418,2000,0.04714866363457394,0.4,0.4
1,2,1,10,0.6200942561161418,2000,0.05963623316594643,0.4,0.4
18,9,1,29,0.6200942561161418,2000,0.05963623316594643,0.4,0.4
23,7,1,19,0.6200942561161418,2000,0.07543120063354623,0.4,0.4
14,6,1,8,0.6200942561161418,2000,0.09540954763499944,0.4,0.4
22,3,1,21,0.6200942561161418,2000,0.1206792640639329,0.4,0.4
20,5,1,27,0.6200942561161418,2000,0.1206792640639329,0.4,0.4
5,1,1,10,0.6200942561161418,2000,0.15264179671752334,0.4,0.4
12,3,1,21,0.6200942561161418,2000,0.15264179671752334,0.4,0.4
0,1,1,31,0.6200942561161418,2000,0.15264179671752334,0.4,0.4
7,3,1,10,0.6200942561161418,2000,0.19306977288832497,0.4,0.4
16,4,1,19,0.6200942561161418,2000,0.19306977288832497,0.4,0.4
18,3,1,21,0.6200942561161418,2000,0.244205309454865,0.4,0.4
11,2,1,31,0.6200942561161418,2000,0.244205309454865,0.4,0.4
4,1,1,10,0.6200942561161418,2000,0.30888435964774846,0.4,0.4
13,3,1,21,0.6200942561161418,2000,0.30888435964774846,0.4,0.4
7,1,1,31,0.6200942561161418,2000,0.30888435964774846,0.4,0.4
12,4,1,10,0.6200942561161418,2000,0.3906939937054621,0.4,0.4
14,6,1,19,0.6200942561161418,2000,0.3906939937054621,0.4,0.4
11,4,1,10,0.6200942561161418,2000,0.49417133613238384,0.4,0.4
23,9,1,21,0.6200942561161418,2000,0.49417133613238384,0.4,0.4
7,2,1,31,0.6200942561161418,2000,0.49417133613238384,0.4,0.4
20,6,1,21,0.6200942561161418,2000,0.6250551925273976,0.4,0.4
24,3,1,10,0.6200942561161418,2000,0.7906043210907702,0.4,0.4
1,1,1,31,0.6200942561161418,2000,0.7906043210907702,0.4,0.4
25,6,1,21,0.6200942561161418,2000,1,0.4,0.4
14,8,1,31,0.6200942561161418,2000,1,0.4,0.4
66,6,1,30,0.6200942561161418,2000,1e-5,0.7,0.4
52,7,1,23,0.6200942561161418,2000,1.2648552168552958e-5,0.7,0.4
61,9,1,23,0.6200942561161418,2000,1.5998587196060572e-5,0.7,0.4
56,7,1,27,0.6200942561161418,2000,2.0235896477251556e-5,0.7,0.4
48,5,1,27,0.6200942561161418,2000,2.559547922699533e-5,0.7,0.4
35,3,1,8,0.6200942561161418,2000,3.237457542817647e-5,0.7,0.4
64,8,1,23,0.6200942561161418,2000,4.094915062380427e-5,0.7,0.4
32,4,1,21,0.6200942561161418,2000,5.1794746792312125e-5,0.7,0.4
19,2,1,24,0.6200942561161418,2000,5.1794746792312125e-5,0.7,0.4
7,1,1,17,0.6200942561161418,2000,6.55128556859551e-5,0.7,0.4
35,5,1,22,0.6200942561161418,2000,6.55128556859551e-5,0.7,0.4
60,10,1,23,0.6200942561161418,2000,8.286427728546843e-5,0.7,0.4
64,14,1,21,0.6200942561161418,2000,1.0481131341546853e-4,0.7,0.4
56,6,1,22,0.6200942561161418,2000,1.3257113655901095e-4,0.7,0.4
41,12,1,23,0.6200942561161418,2000,1.6768329368110083e-4,0.7,0.4
52,10,1,21,0.6200942561161418,2000,2.1209508879201905e-4,0.7,0.4
45,6,1,17,0.6200942561161418,2000,2.682695795279727e-4,0.7,0.4
50,9,1,22,0.6200942561161418,2000,3.39322177189533e-4,0.7,0.4
43,6,1,17,0.6200942561161418,2000,4.2919342601287783e-4,0.7,0.4
28,3,1,17,0.6200942561161418,2000,5.428675439323859e-4,0.7,0.4
43,8,1,17,0.6200942561161418,2000,6.866488450042998e-4,0.7,0.4
19,2,1,23,0.6200942561161418,2000,6.866488450042998e-4,0.7,0.4
24,5,1,17,0.6200942561161418,2000,8.68511373751353e-4,0.7,0.4
42,4,1,23,0.6200942561161418,2000,8.68511373751353e-4,0.7,0.4
12,1,1,17,0.6200942561161418,2000,0.0010985411419875584,0.7,0.4
34,5,1,22,0.6200942561161418,2000,0.0010985411419875584,0.7,0.4
54,5,1,21,0.6200942561161418,2000,0.0013894954943731374,0.7,0.4
24,2,1,10,0.6200942561161418,2000,0.001757510624854793,0.7,0.4
40,6,1,22,0.6200942561161418,2000,0.001757510624854793,0.7,0.4
43,5,1,21,0.6200942561161418,2000,0.0022229964825261957,0.7,0.4
37,4,1,27,0.6200942561161418,2000,0.0022229964825261957,0.7,0.4
44,2,1,15,0.6200942561161418,2000,0.002811768697974231,0.7,0.4
17,1,1,24,0.6200942561161418,2000,0.002811768697974231,0.7,0.4
21,4,1,10,0.6200942561161418,2000,0.0035564803062231283,0.7,0.4
33,6,1,22,0.6200942561161418,2000,0.0035564803062231283,0.7,0.4
32,4,1,8,0.6200942561161418,2000,0.004498432668969444,0.7,0.4
33,4,1,17,0.6200942561161418,2000,0.004498432668969444,0.7,0.4
19,4,1,10,0.6200942561161418,2000,0.005689866029018299,0.7,0.4
25,5,1,22,0.6200942561161418,2000,0.005689866029018299,0.7,0.4
25,1,1,10,0.6200942561161418,2000,0.0071968567300115215,0.7,0.4
40,10,1,19,0.6200942561161418,2000,0.0071968567300115215,0.7,0.4
39,4,1,22,0.6200942561161418,2000,0.009102981779915217,0.7,0.4
56,8,1,17,0.6200942561161418,2000,0.011513953993264481,0.7,0.4
53,13,1,23,0.6200942561161418,2000,0.014563484775012445,0.7,0.4
49,6,1,25,0.6200942561161418,2000,0.018420699693267165,0.7,0.4
32,2,1,21,0.6200942561161418,2000,0.023299518105153717,0.7,0.4
23,1,1,27,0.6200942561161418,2000,0.023299518105153717,0.7,0.4
45,3,1,17,0.6200942561161418,2000,0.029470517025518096,0.7,0.4
5,3,1,10,0.6200942561161418,2000,0.037275937203149416,0.7,0.4
31,1,1,21,0.6200942561161418,2000,0.037275937203149416,0.7,0.4
40,3,1,31,0.6200942561161418,2000,0.037275937203149416,0.7,0.4
9,1,1,10,0.6200942561161418,2000,0.04714866363457394,0.7,0.4
42,7,1,19,0.6200942561161418,2000,0.04714866363457394,0.7,0.4
31,3,1,21,0.6200942561161418,2000,0.05963623316594643,0.7,0.4
16,1,1,31,0.6200942561161418,2000,0.05963623316594643,0.7,0.4
26,3,1,21,0.6200942561161418,2000,0.07543120063354623,0.7,0.4
50,8,1,27,0.6200942561161418,2000,0.07543120063354623,0.7,0.4
45,5,1,21,0.6200942561161418,2000,0.09540954763499944,0.7,0.4
24,3,1,27,0.6200942561161418,2000,0.09540954763499944,0.7,0.4
38,3,1,21,0.6200942561161418,2000,0.1206792640639329,0.7,0.4
6,1,1,31,0.6200942561161418,2000,0.1206792640639329,0.7,0.4
15,1,1,10,0.6200942561161418,2000,0.15264179671752334,0.7,0.4
50,2,1,21,0.6200942561161418,2000,0.15264179671752334,0.7,0.4
25,3,1,21,0.6200942561161418,2000,0.19306977288832497,0.7,0.4
43,4,1,31,0.6200942561161418,2000,0.19306977288832497,0.7,0.4
40,4,1,21,0.6200942561161418,2000,0.244205309454865,0.7,0.4
38,6,1,27,0.6200942561161418,2000,0.244205309454865,0.7,0.4
22,3,1,21,0.6200942561161418,2000,0.30888435964774846,0.7,0.4
4,1,1,25,0.6200942561161418,2000,0.30888435964774846,0.7,0.4
35,2,1,27,0.6200942561161418,2000,0.30888435964774846,0.7,0.4
17,1,1,10,0.6200942561161418,2000,0.3906939937054621,0.7,0.4
23,5,1,21,0.6200942561161418,2000,0.3906939937054621,0.7,0.4
21,2,1,31,0.6200942561161418,2000,0.3906939937054621,0.7,0.4
13,5,1,10,0.6200942561161418,2000,0.49417133613238384,0.7,0.4
29,6,1,21,0.6200942561161418,2000,0.49417133613238384,0.7,0.4
14,1,1,31,0.6200942561161418,2000,0.49417133613238384,0.7,0.4
14,3,1,10,0.6200942561161418,2000,0.6250551925273976,0.7,0.4
19,5,1,21,0.6200942561161418,2000,0.6250551925273976,0.7,0.4
10,2,1,31,0.6200942561161418,2000,0.6250551925273976,0.7,0.4
21,3,1,10,0.6200942561161418,2000,0.7906043210907702,0.7,0.4
26,5,1,21,0.6200942561161418,2000,0.7906043210907702,0.7,0.4
12,2,1,31,0.6200942561161418,2000,0.7906043210907702,0.7,0.4
43,5,1,21,0.6200942561161418,2000,1,0.7,0.4
33,5,1,27,0.6200942561161418,2000,1,0.7,0.4
1,2,1,18,0.6200942561161418,2000,0.244205309454865,0.1,0.7
0,2,1,27,0.6200942561161418,2000,0.49417133613238384,0.1,0.7
2,2,1,28,0.6200942561161418,2000,0.6250551925273976,0.1,0.7
1,5,1,22,0.6200942561161418,2000,1,0.1,0.7
18,12,1,37,0.6200942561161418,2000,1e-5,0.4,0.7
29,20,1,30,0.6200942561161418,2000,1.2648552168552958e-5,0.4,0.7
27,21,1,29,0.6200942561161418,2000,1.5998587196060572e-5,0.4,0.7
32,18,1,36,0.6200942561161418,2000,2.0235896477251556e-5,0.4,0.7
22,30,1,22,0.6200942561161418,2000,2.559547922699533e-5,0.4,0.7
18,20,1,30,0.6200942561161418,2000,3.237457542817647e-5,0.4,0.7
24,11,1,29,0.6200942561161418,2000,4.094915062380427e-5,0.4,0.7
26,21,1,23,0.6200942561161418,2000,5.1794746792312125e-5,0.4,0.7
33,27,1,23,0.6200942561161418,2000,6.55128556859551e-5,0.4,0.7
25,21,1,31,0.6200942561161418,2000,8.286427728546843e-5,0.4,0.7
44,17,1,22,0.6200942561161418,2000,1.0481131341546853e-4,0.4,0.7
17,19,1,16,0.6200942561161418,2000,1.3257113655901095e-4,0.4,0.7
29,22,1,22,0.6200942561161418,2000,1.6768329368110083e-4,0.4,0.7
28,13,1,22,0.6200942561161418,2000,2.1209508879201905e-4,0.4,0.7
1,3,1,22,0.6200942561161418,2000,2.682695795279727e-4,0.4,0.7
22,6,1,24,0.6200942561161418,2000,2.682695795279727e-4,0.4,0.7
28,17,1,23,0.6200942561161418,2000,3.39322177189533e-4,0.4,0.7
26,22,1,10,0.6200942561161418,2000,4.2919342601287783e-4,0.4,0.7
23,10,1,10,0.6200942561161418,2000,5.428675439323859e-4,0.4,0.7
30,14,1,27,0.6200942561161418,2000,6.866488450042998e-4,0.4,0.7
23,22,1,22,0.6200942561161418,2000,8.68511373751353e-4,0.4,0.7
16,5,1,10,0.6200942561161418,2000,0.0010985411419875584,0.4,0.7
15,10,1,21,0.6200942561161418,2000,0.0010985411419875584,0.4,0.7
9,7,1,17,0.6200942561161418,2000,0.0013894954943731374,0.4,0.7
30,17,1,22,0.6200942561161418,2000,0.0013894954943731374,0.4,0.7
35,10,1,17,0.6200942561161418,2000,0.001757510624854793,0.4,0.7
30,10,1,17,0.6200942561161418,2000,0.0022229964825261957,0.4,0.7
5,4,1,17,0.6200942561161418,2000,0.002811768697974231,0.4,0.7
26,22,1,23,0.6200942561161418,2000,0.002811768697974231,0.4,0.7
20,20,1,23,0.6200942561161418,2000,0.0035564803062231283,0.4,0.7
24,23,1,10,0.6200942561161418,2000,0.004498432668969444,0.4,0.7
12,9,1,10,0.6200942561161418,2000,0.005689866029018299,0.4,0.7
24,11,1,21,0.6200942561161418,2000,0.005689866029018299,0.4,0.7
19,17,1,17,0.6200942561161418,2000,0.0071968567300115215,0.4,0.7
2,1,1,10,0.6200942561161418,2000,0.009102981779915217,0.4,0.7
33,25,1,17,0.6200942561161418,2000,0.009102981779915217,0.4,0.7
29,14,1,21,0.6200942561161418,2000,0.011513953993264481,0.4,0.7
26,16,1,27,0.6200942561161418,2000,0.011513953993264481,0.4,0.7
16,3,1,17,0.6200942561161418,2000,0.014563484775012445,0.4,0.7
20,7,1,23,0.6200942561161418,2000,0.014563484775012445,0.4,0.7
5,6,1,10,0.6200942561161418,2000,0.018420699693267165,0.4,0.7
18,22,1,22,0.6200942561161418,2000,0.018420699693267165,0.4,0.7
4,2,1,10,0.6200942561161418,2000,0.023299518105153717,0.4,0.7
10,8,1,17,0.6200942561161418,2000,0.023299518105153717,0.4,0.7
8,11,1,21,0.6200942561161418,2000,0.023299518105153717,0.4,0.7
2,9,1,10,0.6200942561161418,2000,0.029470517025518096,0.4,0.7
27,19,1,22,0.6200942561161418,2000,0.029470517025518096,0.4,0.7
22,19,1,17,0.6200942561161418,2000,0.037275937203149416,0.4,0.7
11,11,1,23,0.6200942561161418,2000,0.037275937203149416,0.4,0.7
8,7,1,10,0.6200942561161418,2000,0.04714866363457394,0.4,0.7
8,4,1,19,0.6200942561161418,2000,0.04714866363457394,0.4,0.7
28,20,1,17,0.6200942561161418,2000,0.05963623316594643,0.4,0.7
10,13,1,14,0.6200942561161418,2000,0.07543120063354623,0.4,0.7
11,23,1,20,0.6200942561161418,2000,0.07543120063354623,0.4,0.7
25,27,1,23,0.6200942561161418,2000,0.09540954763499944,0.4,0.7
6,4,1,10,0.6200942561161418,2000,0.1206792640639329,0.4,0.7
25,10,1,21,0.6200942561161418,2000,0.1206792640639329,0.4,0.7
14,6,1,31,0.6200942561161418,2000,0.1206792640639329,0.4,0.7
6,10,1,10,0.6200942561161418,2000,0.15264179671752334,0.4,0.7
14,12,1,22,0.6200942561161418,2000,0.15264179671752334,0.4,0.7
9,14,1,10,0.6200942561161418,2000,0.19306977288832497,0.4,0.7
15,8,1,21,0.6200942561161418,2000,0.19306977288832497,0.4,0.7
19,19,1,20,0.6200942561161418,2000,0.244205309454865,0.4,0.7
12,6,1,31,0.6200942561161418,2000,0.244205309454865,0.4,0.7
7,11,1,10,0.6200942561161418,2000,0.30888435964774846,0.4,0.7
16,14,1,21,0.6200942561161418,2000,0.30888435964774846,0.4,0.7
4,9,1,31,0.6200942561161418,2000,0.30888435964774846,0.4,0.7
13,12,1,10,0.6200942561161418,2000,0.3906939937054621,0.4,0.7
22,25,1,21,0.6200942561161418,2000,0.3906939937054621,0.4,0.7
22,15,1,10,0.6200942561161418,2000,0.49417133613238384,0.4,0.7
13,11,1,21,0.6200942561161418,2000,0.49417133613238384,0.4,0.7
2,1,1,31,0.6200942561161418,2000,0.49417133613238384,0.4,0.7
9,5,1,10,0.6200942561161418,2000,0.6250551925273976,0.4,0.7
8,15,1,19,0.6200942561161418,2000,0.6250551925273976,0.4,0.7
15,5,1,24,0.6200942561161418,2000,0.6250551925273976,0.4,0.7
20,15,1,10,0.6200942561161418,2000,0.7906043210907702,0.4,0.7
10,11,1,22,0.6200942561161418,2000,0.7906043210907702,0.4,0.7
22,14,1,21,0.6200942561161418,2000,1,0.4,0.7
12,4,1,31,0.6200942561161418,2000,1,0.4,0.7
49,15,1,23,0.6200942561161418,2000,1e-5,0.7,0.7
47,14,1,27,0.6200942561161418,2000,1.2648552168552958e-5,0.7,0.7
56,13,1,22,0.6200942561161418,2000,1.5998587196060572e-5,0.7,0.7
34,11,1,21,0.6200942561161418,2000,2.0235896477251556e-5,0.7,0.7
30,13,1,27,0.6200942561161418,2000,2.0235896477251556e-5,0.7,0.7
53,15,1,22,0.6200942561161418,2000,2.559547922699533e-5,0.7,0.7
51,12,1,22,0.6200942561161418,2000,3.237457542817647e-5,0.7,0.7
59,23,1,22,0.6200942561161418,2000,4.094915062380427e-5,0.7,0.7
63,21,1,22,0.6200942561161418,2000,5.1794746792312125e-5,0.7,0.7
43,20,1,25,0.6200942561161418,2000,6.55128556859551e-5,0.7,0.7
51,9,1,22,0.6200942561161418,2000,8.286427728546843e-5,0.7,0.7
57,15,1,19,0.6200942561161418,2000,1.0481131341546853e-4,0.7,0.7
58,12,1,22,0.6200942561161418,2000,1.3257113655901095e-4,0.7,0.7
48,13,1,21,0.6200942561161418,2000,1.6768329368110083e-4,0.7,0.7
28,11,1,21,0.6200942561161418,2000,2.1209508879201905e-4,0.7,0.7
32,10,1,27,0.6200942561161418,2000,2.1209508879201905e-4,0.7,0.7
50,9,1,21,0.6200942561161418,2000,2.682695795279727e-4,0.7,0.7
42,6,1,21,0.6200942561161418,2000,3.39322177189533e-4,0.7,0.7
35,6,1,27,0.6200942561161418,2000,3.39322177189533e-4,0.7,0.7
55,18,1,17,0.6200942561161418,2000,4.2919342601287783e-4,0.7,0.7
47,12,1,17,0.6200942561161418,2000,5.428675439323859e-4,0.7,0.7
5,2,1,17,0.6200942561161418,2000,6.866488450042998e-4,0.7,0.7
53,13,1,23,0.6200942561161418,2000,6.866488450042998e-4,0.7,0.7
38,7,1,21,0.6200942561161418,2000,8.68511373751353e-4,0.7,0.7
7,1,1,27,0.6200942561161418,2000,8.68511373751353e-4,0.7,0.7
23,5,1,17,0.6200942561161418,2000,0.0010985411419875584,0.7,0.7
45,6,1,23,0.6200942561161418,2000,0.0010985411419875584,0.7,0.7
50,20,1,17,0.6200942561161418,2000,0.0013894954943731374,0.7,0.7
6,3,1,21,0.6200942561161418,2000,0.0013894954943731374,0.7,0.7
10,3,1,10,0.6200942561161418,2000,0.001757510624854793,0.7,0.7
42,8,1,27,0.6200942561161418,2000,0.001757510624854793,0.7,0.7
35,9,1,10,0.6200942561161418,2000,0.0022229964825261957,0.7,0.7
41,6,1,22,0.6200942561161418,2000,0.0022229964825261957,0.7,0.7
33,10,1,21,0.6200942561161418,2000,0.002811768697974231,0.7,0.7
28,6,1,27,0.6200942561161418,2000,0.002811768697974231,0.7,0.7
22,5,1,10,0.6200942561161418,2000,0.0035564803062231283,0.7,0.7
42,12,1,22,0.6200942561161418,2000,0.0035564803062231283,0.7,0.7
10,3,1,10,0.6200942561161418,2000,0.004498432668969444,0.7,0.7
7,1,1,21,0.6200942561161418,2000,0.004498432668969444,0.7,0.7
46,16,1,22,0.6200942561161418,2000,0.004498432668969444,0.7,0.7
22,10,1,10,0.6200942561161418,2000,0.005689866029018299,0.7,0.7
4,3,1,21,0.6200942561161418,2000,0.005689866029018299,0.7,0.7
