N,D,patch,species,env,time,dispersal,germination,survival
31,5,1,20,0.605222246427855,2000,1.6768329368110083e-4,0.7,0.1
31,1,1,21,0.605222246427855,2000,2.1209508879201905e-4,0.7,0.1
50,2,1,20,0.605222246427855,2000,3.39322177189533e-4,0.7,0.1
47,3,1,20,0.605222246427855,2000,4.2919342601287783e-4,0.7,0.1
28,2,1,9,0.605222246427855,2000,5.428675439323859e-4,0.7,0.1
49,1,1,16,0.605222246427855,2000,6.866488450042998e-4,0.7,0.1
63,3,1,18,0.605222246427855,2000,8.68511373751353e-4,0.7,0.1
49,2,1,16,0.605222246427855,2000,0.0010985411419875584,0.7,0.1
30,2,1,20,0.605222246427855,2000,0.0013894954943731374,0.7,0.1
48,2,1,22,0.605222246427855,2000,0.0022229964825261957,0.7,0.1
44,2,1,22,0.605222246427855,2000,0.002811768697974231,0.7,0.1
58,2,1,21,0.605222246427855,2000,0.0035564803062231283,0.7,0.1
48,1,1,19,0.605222246427855,2000,0.004498432668969444,0.7,0.1
54,1,1,21,0.605222246427855,2000,0.005689866029018299,0.7,0.1
51,1,1,21,0.605222246427855,2000,0.011513953993264481,0.7,0.1
13,1,1,22,0.605222246427855,2000,0.014563484775012445,0.7,0.1
29,1,1,23,0.605222246427855,2000,0.014563484775012445,0.7,0.1
56,1,1,22,0.605222246427855,2000,0.018420699693267165,0.7,0.1
35,1,1,22,0.605222246427855,2000,0.023299518105153717,0.7,0.1
26,2,1,24,0.605222246427855,2000,0.023299518105153717,0.7,0.1
47,1,1,24,0.605222246427855,2000,0.029470517025518096,0.7,0.1
40,2,1,22,0.605222246427855,2000,0.037275937203149416,0.7,0.1
50,3,1,22,0.605222246427855,2000,0.04714866363457394,0.7,0.1
31,2,1,25,0.605222246427855,2000,0.07543120063354623,0.7,0.1
34,2,1,24,0.605222246427855,2000,0.09540954763499944,0.7,0.1
51,3,1,25,0.605222246427855,2000,0.1206792640639329,0.7,0.1
52,3,1,25,0.605222246427855,2000,0.19306977288832497,0.7,0.1
50,3,1,24,0.605222246427855,2000,0.244205309454865,0.7,0.1
43,2,1,25,0.605222246427855,2000,0.3906939937054621,0.7,0.1
67,1,1,25,0.605222246427855,2000,0.49417133613238384,0.7,0.1
57,2,1,25,0.605222246427855,2000,0.6250551925273976,0.7,0.1
42,2,1,24,0.605222246427855,2000,0.7906043210907702,0.7,0.1
47,2,1,25,0.605222246427855,2000,1,0.7,0.1
32,6,1,18,0.605222246427855,2000,1.2648552168552958e-5,0.4,0.4
27,8,1,22,0.605222246427855,2000,1.5998587196060572e-5,0.4,0.4
21,7,1,24,0.605222246427855,2000,2.0235896477251556e-5,0.4,0.4
30,10,1,27,0.605222246427855,2000,2.559547922699533e-5,0.4,0.4
20,3,1,30,0.605222246427855,2000,3.237457542817647e-5,0.4,0.4
29,8,1,18,0.605222246427855,2000,4.094915062380427e-5,0.4,0.4
19,6,1,23,0.605222246427855,2000,5.1794746792312125e-5,0.4,0.4
18,14,1,20,0.605222246427855,2000,6.55128556859551e-5,0.4,0.4
14,7,1,23,0.605222246427855,2000,8.286427728546843e-5,0.4,0.4
16,7,1,24,0.605222246427855,2000,1.0481131341546853e-4,0.4,0.4
24,8,1,24,0.605222246427855,2000,1.3257113655901095e-4,0.4,0.4
20,5,1,18,0.605222246427855,2000,1.6768329368110083e-4,0.4,0.4
29,10,1,23,0.605222246427855,2000,2.1209508879201905e-4,0.4,0.4
13,4,1,11,0.605222246427855,2000,2.682695795279727e-4,0.4,0.4
23,11,1,23,0.605222246427855,2000,3.39322177189533e-4,0.4,0.4
19,7,1,20,0.605222246427855,2000,4.2919342601287783e-4,0.4,0.4
31,6,1,25,0.605222246427855,2000,5.428675439323859e-4,0.4,0.4
13,2,1,21,0.605222246427855,2000,6.866488450042998e-4,0.4,0.4
8,1,1,25,0.605222246427855,2000,6.866488450042998e-4,0.4,0.4
14,6,1,24,0.605222246427855,2000,8.68511373751353e-4,0.4,0.4
32,8,1,18,0.605222246427855,2000,0.0010985411419875584,0.4,0.4
17,10,1,17,0.605222246427855,2000,0.0013894954943731374,0.4,0.4
22,7,1,19,0.605222246427855,2000,0.001757510624854793,0.4,0.4
19,9,1,18,0.605222246427855,2000,0.0022229964825261957,0.4,0.4
20,2,1,18,0.605222246427855,2000,0.002811768697974231,0.4,0.4
20,9,1,24,0.605222246427855,2000,0.0035564803062231283,0.4,0.4
15,8,1,20,0.605222246427855,2000,0.004498432668969444,0.4,0.4
29,14,1,19,0.605222246427855,2000,0.005689866029018299,0.4,0.4
15,10,1,22,0.605222246427855,2000,0.0071968567300115215,0.4,0.4
22,9,1,21,0.605222246427855,2000,0.009102981779915217,0.4,0.4
13,11,1,23,0.605222246427855,2000,0.011513953993264481,0.4,0.4
3,2,1,24,0.605222246427855,2000,0.014563484775012445,0.4,0.4
18,12,1,25,0.605222246427855,2000,0.014563484775012445,0.4,0.4
18,11,1,25,0.605222246427855,2000,0.018420699693267165,0.4,0.4
37,11,1,23,0.605222246427855,2000,0.023299518105153717,0.4,0.4
22,3,1,19,0.605222246427855,2000,0.029470517025518096,0.4,0.4
23,9,1,22,0.605222246427855,2000,0.037275937203149416,0.4,0.4
20,2,1,22,0.605222246427855,2000,0.04714866363457394,0.4,0.4
2,1,1,24,0.605222246427855,2000,0.04714866363457394,0.4,0.4
17,5,1,26,0.605222246427855,2000,0.05963623316594643,0.4,0.4
10,1,1,21,0.605222246427855,2000,0.07543120063354623,0.4,0.4
24,4,1,25,0.605222246427855,2000,0.09540954763499944,0.4,0.4
22,7,1,23,0.605222246427855,2000,0.1206792640639329,0.4,0.4
26,4,1,25,0.605222246427855,2000,0.15264179671752334,0.4,0.4
26,12,1,26,0.605222246427855,2000,0.19306977288832497,0.4,0.4
34,8,1,25,0.605222246427855,2000,0.244205309454865,0.4,0.4
23,6,1,25,0.605222246427855,2000,0.30888435964774846,0.4,0.4
24,5,1,26,0.605222246427855,2000,0.3906939937054621,0.4,0.4
20,3,1,23,0.605222246427855,2000,0.49417133613238384,0.4,0.4
6,2,1,24,0.605222246427855,2000,0.49417133613238384,0.4,0.4
25,9,1,25,0.605222246427855,2000,0.6250551925273976,0.4,0.4
23,11,1,26,0.605222246427855,2000,0.7906043210907702,0.4,0.4
27,3,1,24,0.605222246427855,2000,1,0.4,0.4
56,11,1,18,0.605222246427855,2000,1e-5,0.7,0.4
40,5,1,22,0.605222246427855,2000,1.2648552168552958e-5,0.7,0.4
46,5,1,23,0.605222246427855,2000,1.5998587196060572e-5,0.7,0.4
51,7,1,24,0.605222246427855,2000,2.0235896477251556e-5,0.7,0.4
47,10,1,18,0.605222246427855,2000,2.559547922699533e-5,0.7,0.4
55,5,1,21,0.605222246427855,2000,3.237457542817647e-5,0.7,0.4
49,5,1,24,0.605222246427855,2000,4.094915062380427e-5,0.7,0.4
44,2,1,24,0.605222246427855,2000,5.1794746792312125e-5,0.7,0.4
51,7,1,20,0.605222246427855,2000,6.55128556859551e-5,0.7,0.4
46,7,1,27,0.605222246427855,2000,8.286427728546843e-5,0.7,0.4
47,7,1,20,0.605222246427855,2000,1.0481131341546853e-4,0.7,0.4
61,7,1,21,0.605222246427855,2000,1.3257113655901095e-4,0.7,0.4
50,8,1,19,0.605222246427855,2000,1.6768329368110083e-4,0.7,0.4
46,8,1,23,0.605222246427855,2000,2.1209508879201905e-4,0.7,0.4
52,10,1,23,0.605222246427855,2000,2.682695795279727e-4,0.7,0.4
35,7,1,18,0.605222246427855,2000,3.39322177189533e-4,0.7,0.4
45,7,1,18,0.605222246427855,2000,4.2919342601287783e-4,0.7,0.4
58,7,1,19,0.605222246427855,2000,5.428675439323859e-4,0.7,0.4
45,7,1,14,0.605222246427855,2000,6.866488450042998e-4,0.7,0.4
43,16,1,20,0.605222246427855,2000,8.68511373751353e-4,0.7,0.4
45,13,1,17,0.605222246427855,2000,0.0010985411419875584,0.7,0.4
42,7,1,21,0.605222246427855,2000,0.0013894954943731374,0.7,0.4
38,3,1,21,0.605222246427855,2000,0.001757510624854793,0.7,0.4
45,6,1,22,0.605222246427855,2000,0.0022229964825261957,0.7,0.4
40,10,1,20,0.605222246427855,2000,0.002811768697974231,0.7,0.4
50,7,1,20,0.605222246427855,2000,0.0035564803062231283,0.7,0.4
36,11,1,23,0.605222246427855,2000,0.004498432668969444,0.7,0.4
14,1,1,25,0.605222246427855,2000,0.004498432668969444,0.7,0.4
52,9,1,20,0.605222246427855,2000,0.005689866029018299,0.7,0.4
51,6,1,20,0.605222246427855,2000,0.0071968567300115215,0.7,0.4
43,6,1,20,0.605222246427855,2000,0.009102981779915217,0.7,0.4
50,5,1,18,0.605222246427855,2000,0.011513953993264481,0.7,0.4
38,4,1,23,0.605222246427855,2000,0.014563484775012445,0.7,0.4
37,4,1,19,0.605222246427855,2000,0.018420699693267165,0.7,0.4
42,3,1,22,0.605222246427855,2000,0.023299518105153717,0.7,0.4
49,7,1,21,0.605222246427855,2000,0.029470517025518096,0.7,0.4
6,2,1,26,0.605222246427855,2000,0.029470517025518096,0.7,0.4
44,6,1,22,0.605222246427855,2000,0.037275937203149416,0.7,0.4
46,6,1,22,0.605222246427855,2000,0.04714866363457394,0.7,0.4
20,4,1,22,0.605222246427855,2000,0.05963623316594643,0.7,0.4
33,4,1,23,0.605222246427855,2000,0.05963623316594643,0.7,0.4
48,7,1,23,0.605222246427855,2000,0.07543120063354623,0.7,0.4
60,9,1,24,0.605222246427855,2000,0.09540954763499944,0.7,0.4
58,10,1,25,0.605222246427855,2000,0.1206792640639329,0.7,0.4
21,2,1,21,0.605222246427855,2000,0.15264179671752334,0.7,0.4
35,11,1,26,0.605222246427855,2000,0.15264179671752334,0.7,0.4
53,5,1,25,0.605222246427855,2000,0.19306977288832497,0.7,0.4
50,8,1,25,0.605222246427855,2000,0.244205309454865,0.7,0.4
43,5,1,24,0.605222246427855,2000,0.30888435964774846,0.7,0.4
53,7,1,24,0.605222246427855,2000,0.3906939937054621,0.7,0.4
49,5,1,26,0.605222246427855,2000,0.49417133613238384,0.7,0.4
53,12,1,25,0.605222246427855,2000,0.6250551925273976,0.7,0.4
54,6,1,25,0.605222246427855,2000,0.7906043210907702,0.7,0.4
50,8,1,25,0.605222246427855,2000,1,0.7,0.4
0,1,1,25,0.605222246427855,2000,0.3906939937054621,0.1,0.7
1,4,1,30,0.605222246427855,2000,0.6250551925273976,0.1,0.7
2,5,1,25,0.605222246427855,2000,0.7906043210907702,0.1,0.7
1,1,1,24,0.605222246427855,2000,1,0.1,0.7
35,23,1,26,0.605222246427855,2000,1e-5,0.4,0.7
36,23,1,20,0.605222246427855,2000,1.2648552168552958e-5,0.4,0.7
25,20,1,21,0.605222246427855,2000,1.5998587196060572e-5,0.4,0.7
22,12,1,23,0.605222246427855,2000,2.0235896477251556e-5,0.4,0.7
30,33,1,23,0.605222246427855,2000,2.559547922699533e-5,0.4,0.7
35,17,1,27,0.605222246427855,2000,3.237457542817647e-5,0.4,0.7
35,33,1,21,0.605222246427855,2000,4.094915062380427e-5,0.4,0.7
30,15,1,25,0.605222246427855,2000,5.1794746792312125e-5,0.4,0.7
32,16,1,25,0.605222246427855,2000,6.55128556859551e-5,0.4,0.7
25,32,1,27,0.605222246427855,2000,8.286427728546843e-5,0.4,0.7
30,11,1,17,0.605222246427855,2000,1.0481131341546853e-4,0.4,0.7
18,10,1,15,0.605222246427855,2000,1.3257113655901095e-4,0.4,0.7
27,42,1,23,0.605222246427855,2000,1.6768329368110083e-4,0.4,0.7
23,17,1,14,0.605222246427855,2000,2.1209508879201905e-4,0.4,0.7
23,19,1,12,0.605222246427855,2000,2.682695795279727e-4,0.4,0.7
20,16,1,20,0.605222246427855,2000,3.39322177189533e-4,0.4,0.7
37,24,1,25,0.605222246427855,2000,4.2919342601287783e-4,0.4,0.7
30,20,1,25,0.605222246427855,2000,5.428675439323859e-4,0.4,0.7
31,20,1,20,0.605222246427855,2000,6.866488450042998e-4,0.4,0.7
24,24,1,19,0.605222246427855,2000,8.68511373751353e-4,0.4,0.7
33,16,1,19,0.605222246427855,2000,0.0010985411419875584,0.4,0.7
0,1,1,20,0.605222246427855,2000,0.0010985411419875584,0.4,0.7
6,4,1,16,0.605222246427855,2000,0.0013894954943731374,0.4,0.7
21,17,1,18,0.605222246427855,2000,0.0013894954943731374,0.4,0.7
36,19,1,21,0.605222246427855,2000,0.001757510624854793,0.4,0.7
38,25,1,20,0.605222246427855,2000,0.0022229964825261957,0.4,0.7
31,23,1,21,0.605222246427855,2000,0.002811768697974231,0.4,0.7
29,22,1,20,0.605222246427855,2000,0.0035564803062231283,0.4,0.7
32,30,1,23,0.605222246427855,2000,0.004498432668969444,0.4,0.7
35,23,1,20,0.605222246427855,2000,0.005689866029018299,0.4,0.7
35,20,1,23,0.605222246427855,2000,0.0071968567300115215,0.4,0.7
32,18,1,21,0.605222246427855,2000,0.009102981779915217,0.4,0.7
8,12,1,15,0.605222246427855,2000,0.011513953993264481,0.4,0.7
9,11,1,25,0.605222246427855,2000,0.011513953993264481,0.4,0.7
25,20,1,19,0.605222246427855,2000,0.014563484775012445,0.4,0.7
26,18,1,18,0.605222246427855,2000,0.018420699693267165,0.4,0.7
9,8,1,21,0.605222246427855,2000,0.018420699693267165,0.4,0.7
21,13,1,21,0.605222246427855,2000,0.023299518105153717,0.4,0.7
1,1,1,22,0.605222246427855,2000,0.023299518105153717,0.4,0.7
28,11,1,21,0.605222246427855,2000,0.029470517025518096,0.4,0.7
25,19,1,22,0.605222246427855,2000,0.037275937203149416,0.4,0.7
20,26,1,24,0.605222246427855,2000,0.04714866363457394,0.4,0.7
25,20,1,25,0.605222246427855,2000,0.05963623316594643,0.4,0.7
20,10,1,24,0.605222246427855,2000,0.07543120063354623,0.4,0.7
9,8,1,20,0.605222246427855,2000,0.09540954763499944,0.4,0.7
12,17,1,24,0.605222246427855,2000,0.09540954763499944,0.4,0.7
22,19,1,20,0.605222246427855,2000,0.1206792640639329,0.4,0.7
26,17,1,22,0.605222246427855,2000,0.15264179671752334,0.4,0.7
15,14,1,21,0.605222246427855,2000,0.19306977288832497,0.4,0.7
11,6,1,26,0.605222246427855,2000,0.19306977288832497,0.4,0.7
24,17,1,25,0.605222246427855,2000,0.244205309454865,0.4,0.7
14,18,1,26,0.605222246427855,2000,0.30888435964774846,0.4,0.7
19,19,1,25,0.605222246427855,2000,0.3906939937054621,0.4,0.7
26,15,1,23,0.605222246427855,2000,0.49417133613238384,0.4,0.7
37,24,1,25,0.605222246427855,2000,0.6250551925273976,0.4,0.7
29,19,1,25,0.605222246427855,2000,0.7906043210907702,0.4,0.7
25,20,1,23,0.605222246427855,2000,1,0.4,0.7
58,19,1,28,0.605222246427855,2000,1e-5,0.7,0.7
43,9,1,22,0.605222246427855,2000,1.2648552168552958e-5,0.7,0.7
52,14,1,26,0.605222246427855,2000,1.5998587196060572e-5,0.7,0.7
48,9,1,20,0.605222246427855,2000,2.0235896477251556e-5,0.7,0.7
49,15,1,25,0.605222246427855,2000,2.559547922699533e-5,0.7,0.7
74,22,1,23,0.605222246427855,2000,3.237457542817647e-5,0.7,0.7
50,18,1,22,0.605222246427855,2000,4.094915062380427e-5,0.7,0.7
48,10,1,30,0.605222246427855,2000,5.1794746792312125e-5,0.7,0.7
55,15,1,23,0.605222246427855,2000,6.55128556859551e-5,0.7,0.7
53,17,1,20,0.605222246427855,2000,8.286427728546843e-5,0.7,0.7
49,24,1,19,0.605222246427855,2000,1.0481131341546853e-4,0.7,0.7
44,13,1,14,0.605222246427855,2000,1.3257113655901095e-4,0.7,0.7
59,11,1,25,0.605222246427855,2000,1.6768329368110083e-4,0.7,0.7
56,12,1,19,0.605222246427855,2000,2.1209508879201905e-4,0.7,0.7
69,10,1,23,0.605222246427855,2000,2.682695795279727e-4,0.7,0.7
55,24,1,18,0.605222246427855,2000,3.39322177189533e-4,0.7,0.7
50,15,1,22,0.605222246427855,2000,4.2919342601287783e-4,0.7,0.7
51,10,1,24,0.605222246427855,2000,5.428675439323859e-4,0.7,0.7
58,10,1,15,0.605222246427855,2000,6.866488450042998e-4,0.7,0.7
41,11,1,19,0.605222246427855,2000,8.68511373751353e-4,0.7,0.7
71,8,1,17,0.605222246427855,2000,0.0010985411419875584,0.7,0.7
40,11,1,18,0.605222246427855,2000,0.0013894954943731374,0.7,0.7
43,19,1,16,0.605222246427855,2000,0.001757510624854793,0.7,0.7
52,10,1,22,0.605222246427855,2000,0.0022229964825261957,0.7,0.7
58,13,1,20,0.605222246427855,2000,0.002811768697974231,0.7,0.7
44,15,1,22,0.605222246427855,2000,0.0035564803062231283,0.7,0.7
54,12,1,19,0.605222246427855,2000,0.004498432668969444,0.7,0.7
44,5,1,16,0.605222246427855,2000,0.005689866029018299,0.7,0.7
1,1,1,21,0.605222246427855,2000,0.005689866029018299,0.7,0.7
16,3,1,20,0.605222246427855,2000,0.0071968567300115215,0.7,0.7
43,9,1,23,0.605222246427855,2000,0.0071968567300115215,0.7,0.7
29,8,1,21,0.605222246427855,2000,0.009102981779915217,0.7,0.7
25,5,1,22,0.605222246427855,2000,0.009102981779915217,0.7,0.7
23,4,1,20,0.605222246427855,2000,0.011513953993264481,0.7,0.7
29,6,1,23,0.605222246427855,2000,0.011513953993264481,0.7,0.7
48,8,1,22,0.605222246427855,2000,0.014563484775012445,0.7,0.7
12,2,1,24,0.605222246427855,2000,0.014563484775012445,0.7,0.7
8,2,1,20,0.605222246427855,2000,0.018420699693267165,0.7,0.7
42,7,1,21,0.605222246427855,2000,0.018420699693267165,0.7,0.7
51,13,1,22,0.605222246427855,2000,0.023299518105153717,0.7,0.7
6,1,1,23,0.605222246427855,2000,0.023299518105153717,0.7,0.7
43,5,1,22,0.605222246427855,2000,0.029470517025518096,0.7,0.7
10,5,1,26,0.605222246427855,2000,0.029470517025518096,0.7,0.7
48,10,1,24,0.605222246427855,2000,0.037275937203149416,0.7,0.7
55,19,1,22,0.605222246427855,2000,0.04714866363457394,0.7,0.7
8,6,1,23,0.605222246427855,2000,0.04714866363457394,0.7,0.7
26,5,1,20,0.605222246427855,2000,0.05963623316594643,0.7,0.7
16,6,1,25,0.605222246427855,2000,0.05963623316594643,0.7,0.7
60,12,1,24,0.605222246427855,2000,0.07543120063354623,0.7,0.7
2,1,1,25,0.605222246427855,2000,0.07543120063354623,0.7,0.7
52,14,1,23,0.605222246427855,2000,0.09540954763499944,0.7,0.7
4,2,1,27,0.605222246427855,2000,0.09540954763499944,0.7,0.7
55,11,1,22,0.605222246427855,2000,0.1206792640639329,0.7,0.7
3,2,1,26,0.605222246427855,2000,0.1206792640639329,0.7,0.7
68,15,1,24,0.605222246427855,2000,0.15264179671752334,0.7,0.7
46,17,1,25,0.605222246427855,2000,0.19306977288832497,0.7,0.7
40,12,1,22,0.605222246427855,2000,0.244205309454865,0.7,0.7
17,4,1,25,0.605222246427855,2000,0.244205309454865,0.7,0.7
43,12,1,24,0.605222246427855,2000,0.30888435964774846,0.7,0.7
40,19,1,25,0.605222246427855,2000,0.3906939937054621,0.7,0.7
52,7,1,23,0.605222246427855,2000,0.49417133613238384,0.7,0.7
58,23,1,25,0.605222246427855,2000,0.6250551925273976,0.7,0.7
50,15,1,23,0.605222246427855,2000,0.7906043210907702,0.7,0.7
55,16,1,25,0.605222246427855,2000,1,0.7,0.7
3,83,1,14,0.605222246427855,2000,1e-5,0.1,1
7,83,1,30,0.605222246427855,2000,1.2648552168552958e-5,0.1,1
11,84,1,29,0.605222246427855,2000,1.5998587196060572e-5,0.1,1
7,104,1,28,0.605222246427855,2000,2.0235896477251556e-5,0.1,1
7,48,1,16,0.605222246427855,2000,2.559547922699533e-5,0.1,1
7,70,1,34,0.605222246427855,2000,3.237457542817647e-5,0.1,1
8,103,1,12,0.605222246427855,2000,4.094915062380427e-5,0.1,1
10,62,1,20,0.605222246427855,2000,5.1794746792312125e-5,0.1,1
4,91,1,6,0.605222246427855,2000,8.286427728546843e-5,0.1,1
9,64,1,20,0.605222246427855,2000,1.0481131341546853e-4,0.1,1
5,56,1,10,0.605222246427855,2000,2.1209508879201905e-4,0.1,1
6,56,1,22,0.605222246427855,2000,2.682695795279727e-4,0.1,1
10,68,1,26,0.605222246427855,2000,3.39322177189533e-4,0.1,1
7,91,1,26,0.605222246427855,2000,4.2919342601287783e-4,0.1,1
11,81,1,28,0.605222246427855,2000,5.428675439323859e-4,0.1,1
6,87,1,27,0.605222246427855,2000,6.866488450042998e-4,0.1,1
5,36,1,8,0.605222246427855,2000,8.68511373751353e-4,0.1,1
2,53,1,7,0.605222246427855,2000,0.0010985411419875584,0.1,1
7,134,1,23,0.605222246427855,2000,0.0013894954943731374,0.1,1
9,46,1,26,0.605222246427855,2000,0.001757510624854793,0.1,1
12,75,1,25,0.605222246427855,2000,0.0022229964825261957,0.1,1
3,75,1,21,0.605222246427855,2000,0.002811768697974231,0.1,1
5,44,1,14,0.605222246427855,2000,0.0035564803062231283,0.1,1
10,87,1,23,0.605222246427855,2000,0.004498432668969444,0.1,1
8,34,1,21,0.605222246427855,2000,0.005689866029018299,0.1,1
8,44,1,25,0.605222246427855,2000,0.0071968567300115215,0.1,1
7,48,1,15,0.605222246427855,2000,0.009102981779915217,0.1,1
0,5,1,19,0.605222246427855,2000,0.009102981779915217,0.1,1
8,70,1,23,0.605222246427855,2000,0.011513953993264481,0.1,1
10,63,1,12,0.605222246427855,2000,0.014563484775012445,0.1,1
11,69,1,19,0.605222246427855,2000,0.018420699693267165,0.1,1
3,40,1,21,0.605222246427855,2000,0.023299518105153717,0.1,1
5,66,1,22,0.605222246427855,2000,0.029470517025518096,0.1,1
3,35,1,21,0.605222246427855,2000,0.037275937203149416,0.1,1
2,14,1,23,0.605222246427855,2000,0.037275937203149416,0.1,1
6,32,1,21,0.605222246427855,2000,0.04714866363457394,0.1,1
2,10,1,23,0.605222246427855,2000,0.04714866363457394,0.1,1
9,86,1,21,0.605222246427855,2000,0.05963623316594643,0.1,1
2,21,1,20,0.605222246427855,2000,0.07543120063354623,0.1,1
6,62,1,21,0.605222246427855,2000,0.07543120063354623,0.1,1
8,35,1,17,0.605222246427855,2000,0.09540954763499944,0.1,1
0,1,1,19,0.605222246427855,2000,0.1206792640639329,0.1,1
2,33,1,25,0.605222246427855,2000,0.1206792640639329,0.1,1
6,38,1,28,0.605222246427855,2000,0.1206792640639329,0.1,1
5,65,1,18,0.605222246427855,2000,0.15264179671752334,0.1,1
4,15,1,27,0.605222246427855,2000,0.15264179671752334,0.1,1
1,49,1,23,0.605222246427855,2000,0.19306977288832497,0.1,1
2,35,1,24,0.605222246427855,2000,0.19306977288832497,0.1,1
0,2,1,23,0.605222246427855,2000,0.244205309454865,0.1,1
9,46,1,24,0.605222246427855,2000,0.244205309454865,0.1,1
4,1,1,20,0.605222246427855,2000,0.30888435964774846,0.1,1
1,58,1,22,0.605222246427855,2000,0.30888435964774846,0.1,1
0,16,1,25,0.605222246427855,2000,0.30888435964774846,0.1,1
3,29,1,30,0.605222246427855,2000,0.30888435964774846,0.1,1
2,5,1,22,0.605222246427855,2000,0.3906939937054621,0.1,1
2,32,1,23,0.605222246427855,2000,0.3906939937054621,0.1,1
4,19,1,26,0.605222246427855,2000,0.3906939937054621,0.1,1
0,7,1,27,0.605222246427855,2000,0.3906939937054621,0.1,1
5,120,1,25,0.605222246427855,2000,0.49417133613238384,0.1,1
5,4,1,19,0.605222246427855,2000,0.6250551925273976,0.1,1
0,16,1,21,0.605222246427855,2000,0.6250551925273976,0.1,1
2,26,1,26,0.605222246427855,2000,0.6250551925273976,0.1,1
8,68,1,22,0.605222246427855,2000,0.7906043210907702,0.1,1
3,75,1,24,0.605222246427855,2000,1,0.1,1
1,37,1,25,0.605222246427855,2000,1,0.1,1
17,47,1,20,0.605222246427855,2000,1e-5,0.4,1
29,45,1,17,0.605222246427855,2000,1.2648552168552958e-5,0.4,1
32,57,1,25,0.605222246427855,2000,1.5998587196060572e-5,0.4,1
35,46,1,16,0.605222246427855,2000,2.0235896477251556e-5,0.4,1
31,46,1,23,0.605222246427855,2000,2.559547922699533e-5,0.4,1
29,46,1,17,0.605222246427855,2000,3.237457542817647e-5,0.4,1
33,52,1,23,0.605222246427855,2000,4.094915062380427e-5,0.4,1
28,49,1,29,0.605222246427855,2000,5.1794746792312125e-5,0.4,1
37,53,1,25,0.605222246427855,2000,6.55128556859551e-5,0.4,1
27,54,1,25,0.605222246427855,2000,8.286427728546843e-5,0.4,1
29,49,1,21,0.605222246427855,2000,1.0481131341546853e-4,0.4,1
